driver_id,week_number,total_requests,accepted_rides,cancelled_rides,peak_rides_accepted,difficult_rides_accepted,raw_acceptance_score,effective_acceptance_score,decayed_score,period,period_score,is_reset_week,final_score
D063,1,46,30,1,9,4,0.6521739130434783,0.6304347826086957,0.6304347826086957,1,0.5886960482626068,True,0.0
D063,2,20,14,3,1,1,0.7,0.55,0.5869565217391304,1,0.5886960482626068,False,0.5869565217391304
D063,3,20,17,3,1,3,0.85,0.7,0.6308995647948621,1,0.5886960482626068,False,0.6308995647948621
D063,4,27,21,3,4,3,0.7777777777777778,0.6666666666666666,0.6421236974969542,1,0.5886960482626068,False,0.6421236974969542
D063,5,35,18,0,3,3,0.5142857142857142,0.5142857142857142,0.6076533027357495,1,0.5886960482626068,False,0.6076533027357495
D063,6,35,23,3,5,7,0.6571428571428571,0.5714285714285714,0.5989293636325644,1,0.5886960482626068,False,0.5989293636325644
D063,7,25,20,5,5,4,0.8,0.6,0.5991657340174094,1,0.5886960482626068,False,0.5991657340174094
D063,8,31,19,2,3,3,0.6129032258064516,0.5483870967741935,0.5886960482626068,1,0.5886960482626068,False,0.5886960482626068
D063,9,46,30,2,4,6,0.6521739130434783,0.6086956521739131,0.592600273599416,2,0.6050544288867972,True,0.0
D063,10,25,15,1,1,5,0.6,0.56,0.5865115110617233,2,0.6050544288867972,False,0.5865115110617233
D063,11,42,29,0,1,4,0.6904761904761905,0.6904761904761905,0.60524035916628,2,0.6050544288867972,False,0.60524035916628
D063,12,20,12,0,2,4,0.6,0.6,0.6043239542451013,2,0.6050544288867972,False,0.6043239542451013
D063,13,38,23,2,6,3,0.6052631578947368,0.5526315789473685,0.5955036781110702,2,0.6050544288867972,False,0.5955036781110702
D063,14,27,21,3,1,4,0.7777777777777778,0.6666666666666666,0.6074007884971607,2,0.6050544288867972,False,0.6074007884971607
D063,15,38,27,2,3,2,0.7105263157894737,0.6578947368421053,0.6156998377123808,2,0.6050544288867972,False,0.6156998377123808
D063,16,40,25,3,4,5,0.625,0.55,0.6050544288867972,2,0.6050544288867972,False,0.6050544288867972
D063,17,21,12,4,0,1,0.5714285714285714,0.38095238095238093,0.5691746244086614,3,0.5724105133962892,True,0.0
D063,18,46,29,6,2,5,0.6304347826086957,0.5,0.5582102303715792,3,0.5724105133962892,False,0.5582102303715792
D063,19,20,11,2,1,3,0.55,0.45,0.541203183877929,3,0.5724105133962892,False,0.541203183877929
D063,20,25,20,2,2,5,0.8,0.72,0.5691041340413877,3,0.5724105133962892,False,0.5691041340413877
D063,21,31,26,3,3,3,0.8387096774193549,0.7419354838709677,0.5959120390698468,3,0.5724105133962892,False,0.5959120390698468
D063,22,44,31,6,5,3,0.7045454545454546,0.5681818181818182,0.591632667435265,3,0.5724105133962892,False,0.591632667435265
D063,23,29,20,4,3,3,0.6896551724137931,0.5517241379310345,0.5855004209380371,3,0.5724105133962892,False,0.5855004209380371
D063,24,20,10,0,0,1,0.5,0.5,0.5724105133962892,3,0.5724105133962892,False,0.5724105133962892
D064,1,36,26,3,4,4,0.7222222222222222,0.6388888888888888,0.6388888888888888,1,0.6079763921536157,True,0.0
D064,2,30,18,2,5,2,0.6,0.5333333333333333,0.5818318318318317,1,0.6079763921536157,False,0.5818318318318317
D064,3,30,22,4,4,5,0.7333333333333333,0.6,0.5888942878738798,1,0.6079763921536157,False,0.5888942878738798
D064,4,21,16,2,4,3,0.7619047619047619,0.6666666666666666,0.6133001651869576,1,0.6079763921536157,False,0.6133001651869576
D064,5,47,31,2,2,3,0.6595744680851063,0.6170212765957447,0.6143035303526875,1,0.6079763921536157,False,0.6143035303526875
D064,6,23,16,2,2,2,0.6956521739130435,0.6086956521739131,0.6129529947941251,1,0.6079763921536157,False,0.6129529947941251
D064,7,44,28,1,3,7,0.6363636363636364,0.6136363636363636,0.6131038659592974,1,0.6079763921536157,False,0.6131038659592974
D064,8,34,22,2,1,2,0.6470588235294118,0.5882352941176471,0.6079763921536157,1,0.6079763921536157,False,0.6079763921536157
D064,9,34,20,6,0,2,0.5882352941176471,0.4117647058823529,0.5696729017287252,2,0.6134026310500971,True,0.0
D064,10,20,9,2,0,2,0.45,0.35,0.5286445302792264,2,0.6134026310500971,False,0.5286445302792264
D064,11,37,23,2,2,5,0.6216216216216216,0.5675675675675675,0.5356563698505789,2,0.6134026310500971,False,0.5356563698505789
D064,12,40,29,4,4,7,0.725,0.625,0.5512802879346173,2,0.6134026310500971,False,0.5512802879346173
D064,13,43,26,4,1,3,0.6046511627906976,0.5116279069767442,0.5445143974641986,2,0.6134026310500971,False,0.5445143974641986
D064,14,33,21,1,0,5,0.6363636363636364,0.6060606060606061,0.5548037635009377,2,0.6134026310500971,False,0.5548037635009377
D064,15,45,36,3,3,5,0.8,0.7333333333333333,0.5841464022720145,2,0.6134026310500971,False,0.5841464022720145
D064,16,34,27,1,1,5,0.7941176470588235,0.7647058823529411,0.6134026310500971,2,0.6134026310500971,False,0.6134026310500971
D064,17,46,28,2,7,4,0.6086956521739131,0.5652173913043478,0.6056879448312744,3,0.6069623237941205,True,0.0
D064,18,31,18,3,3,5,0.5806451612903226,0.4838709677419355,0.5863795734648738,3,0.6069623237941205,False,0.5863795734648738
D064,19,32,22,4,0,0,0.6875,0.5625,0.5826264993352737,3,0.6069623237941205,False,0.5826264993352737
D064,20,29,19,4,3,3,0.6551724137931034,0.5172413793103449,0.5724232585012657,3,0.6069623237941205,False,0.5724232585012657
D064,21,37,26,1,2,4,0.7027027027027027,0.6756756756756757,0.5884387614542878,3,0.6069623237941205,False,0.5884387614542878
D064,22,45,25,1,5,2,0.5555555555555556,0.5333333333333333,0.5799348044550089,3,0.6069623237941205,False,0.5799348044550089
D064,23,39,28,3,6,3,0.717948717948718,0.6410256410256411,0.5893218721627596,3,0.6069623237941205,False,0.5893218721627596
D064,24,44,34,3,4,5,0.7727272727272727,0.7045454545454546,0.6069623237941205,3,0.6069623237941205,False,0.6069623237941205
D065,1,36,25,4,2,2,0.6944444444444444,0.5833333333333334,0.5833333333333334,1,0.5855277589280997,True,0.0
D065,2,44,28,4,2,7,0.6363636363636364,0.5454545454545454,0.5628583128583128,1,0.5855277589280997,False,0.5628583128583128
D065,3,29,22,3,3,7,0.7586206896551724,0.6551724137931034,0.5987432889262587,1,0.5855277589280997,False,0.5987432889262587
D065,4,42,26,3,6,3,0.6190476190476191,0.5476190476190477,0.5826999071956782,1,0.5855277589280997,False,0.5826999071956782
D065,5,38,26,1,5,4,0.6842105263157895,0.6578947368421053,0.6029755357436573,1,0.5855277589280997,False,0.6029755357436573
D065,6,27,15,0,3,4,0.5555555555555556,0.5555555555555556,0.5915554643033133,1,0.5855277589280997,False,0.5915554643033133
D065,7,25,13,1,4,1,0.52,0.48,0.5669267399007665,1,0.5855277589280997,False,0.5669267399007665
D065,8,35,25,2,6,0,0.7142857142857143,0.6571428571428571,0.5855277589280997,1,0.5855277589280997,False,0.5855277589280997
D065,9,32,21,7,2,4,0.65625,0.4375,0.5566305002863198,2,0.5782020589315952,True,0.0
D065,10,27,18,3,1,6,0.6666666666666666,0.5555555555555556,0.5564297325477667,2,0.5782020589315952,False,0.5564297325477667
D065,11,43,31,1,4,7,0.7209302325581395,0.6976744186046512,0.5818744343987596,2,0.5782020589315952,False,0.5818744343987596
D065,12,23,18,1,0,3,0.782608695652174,0.7391304347826086,0.6093744908002253,2,0.5782020589315952,False,0.6093744908002253
D065,13,38,23,6,6,0,0.6052631578947368,0.4473684210526316,0.5817313758856442,2,0.5782020589315952,False,0.5817313758856442
D065,14,39,28,2,8,3,0.717948717948718,0.6666666666666666,0.595930955619526,2,0.5782020589315952,False,0.595930955619526
D065,15,36,27,4,3,5,0.75,0.6388888888888888,0.6029914057144784,2,0.5782020589315952,False,0.6029914057144784
D065,16,40,20,2,3,4,0.5,0.45,0.5782020589315952,2,0.5782020589315952,False,0.5782020589315952
D065,17,35,20,1,5,3,0.5714285714285714,0.5428571428571428,0.5725431696455026,3,0.5787540848319846,True,0.0
D065,18,23,15,2,4,1,0.6521739130434783,0.5652173913043478,0.5713820108962158,3,0.5787540848319846,False,0.5713820108962158
D065,19,25,18,4,3,2,0.72,0.56,0.5695931376275934,3,0.5787540848319846,False,0.5695931376275934
D065,20,34,25,1,3,4,0.7352941176470589,0.7058823529411765,0.590860846341629,3,0.5787540848319846,False,0.590860846341629
D065,21,46,32,1,2,6,0.6956521739130435,0.6739130434782609,0.6037430891490773,3,0.5787540848319846,False,0.6037430891490773
D065,22,36,18,2,2,3,0.5,0.4444444444444444,0.5791598698401165,3,0.5787540848319846,False,0.5791598698401165
D065,23,49,37,7,9,5,0.7551020408163265,0.6122448979591837,0.5842436338954252,3,0.5787540848319846,False,0.5842436338954252
D065,24,31,23,6,3,2,0.7419354838709677,0.5483870967741935,0.5787540848319846,3,0.5787540848319846,False,0.5787540848319846
D066,1,42,28,6,4,4,0.6666666666666666,0.5238095238095238,0.5238095238095238,1,0.5690662782157909,True,0.0
D066,2,48,31,2,2,6,0.6458333333333334,0.6041666666666666,0.5672458172458172,1,0.5690662782157909,False,0.5672458172458172
D066,3,37,26,1,0,4,0.7027027027027027,0.6756756756756757,0.6093954220776379,1,0.5690662782157909,False,0.6093954220776379
D066,4,46,33,2,10,5,0.717391304347826,0.6739130434782609,0.6296418023077004,1,0.5690662782157909,False,0.6296418023077004
D066,5,26,12,1,0,3,0.46153846153846156,0.4230769230769231,0.5739433881742442,1,0.5690662782157909,False,0.5739433881742442
D066,6,22,14,1,2,4,0.6363636363636364,0.5909090909090909,0.5780292088873493,1,0.5690662782157909,False,0.5780292088873493
D066,7,21,12,1,2,0,0.5714285714285714,0.5238095238095238,0.5660588254613625,1,0.5690662782157909,False,0.5660588254613625
D066,8,31,19,1,2,3,0.6129032258064516,0.5806451612903226,0.5690662782157909,1,0.5690662782157909,False,0.5690662782157909
D066,9,36,21,3,3,6,0.5833333333333334,0.5,0.5555834955304416,2,0.5407669312126813,True,0.0
D066,10,37,22,2,2,2,0.5945945945945946,0.5405405405405406,0.5527739184721574,2,0.5407669312126813,False,0.5527739184721574
D066,11,48,32,1,6,3,0.6666666666666666,0.6458333333333334,0.5695382239598474,2,0.5407669312126813,False,0.5695382239598474
D066,12,30,19,0,3,2,0.6333333333333333,0.6333333333333333,0.5806943585532891,2,0.5407669312126813,False,0.5806943585532891
D066,13,41,28,4,5,6,0.6829268292682927,0.5853658536585366,0.5814914563177029,2,0.5407669312126813,False,0.5814914563177029
D066,14,38,22,2,1,3,0.5789473684210527,0.5263157894736842,0.5722671247881663,2,0.5407669312126813,False,0.5722671247881663
D066,15,35,19,4,0,3,0.5428571428571428,0.42857142857142855,0.5486496875703176,2,0.5407669312126813,False,0.5486496875703176
D066,16,24,14,2,1,3,0.5833333333333334,0.5,0.5407669312126813,2,0.5407669312126813,False,0.5407669312126813
D066,17,34,24,4,5,1,0.7058823529411765,0.5882352941176471,0.5483668420373508,3,0.5594801454009684,True,0.0
D066,18,33,24,0,4,6,0.7272727272727273,0.7272727272727273,0.5767239836632335,3,0.5594801454009684,False,0.5767239836632335
D066,19,33,21,3,3,4,0.6363636363636364,0.5454545454545454,0.5718094687636778,3,0.5594801454009684,False,0.5718094687636778
D066,20,49,29,2,3,3,0.5918367346938775,0.5510204081632653,0.56856536992379,3,0.5594801454009684,False,0.56856536992379
D066,21,38,28,4,2,4,0.7368421052631579,0.631578947368421,0.578339418447422,3,0.5594801454009684,False,0.578339418447422
D066,22,41,28,4,4,5,0.6829268292682927,0.5853658536585366,0.5794237490647685,3,0.5594801454009684,False,0.5794237490647685
D066,23,34,21,5,3,3,0.6176470588235294,0.47058823529411764,0.5627003516761644,3,0.5594801454009684,False,0.5627003516761644
D066,24,48,28,2,4,4,0.5833333333333334,0.5416666666666666,0.5594801454009684,3,0.5594801454009684,False,0.5594801454009684
D067,1,42,32,2,1,5,0.7619047619047619,0.7142857142857143,0.7142857142857143,1,0.5703690930865135,True,0.0
D067,2,22,12,2,4,3,0.5454545454545454,0.45454545454545453,0.5738855738855738,1,0.5703690930865135,False,0.5738855738855738
D067,3,34,15,1,2,1,0.4411764705882353,0.4117647058823529,0.5108648283060905,1,0.5703690930865135,False,0.5108648283060905
D067,4,43,31,4,4,4,0.7209302325581395,0.627906976744186,0.5475940162206069,1,0.5703690930865135,False,0.5475940162206069
D067,5,26,17,1,2,3,0.6538461538461539,0.6153846153846154,0.565873158738216,1,0.5703690930865135,False,0.565873158738216
D067,6,35,20,3,4,3,0.5714285714285714,0.4857142857142857,0.5465686366173816,1,0.5703690930865135,False,0.5465686366173816
D067,7,38,27,3,6,4,0.7105263157894737,0.631578947368421,0.5653368388559521,1,0.5703690930865135,False,0.5653368388559521
D067,8,39,26,3,5,3,0.6666666666666666,0.5897435897435898,0.5703690930865135,1,0.5703690930865135,False,0.5703690930865135
D067,9,22,14,2,2,2,0.6363636363636364,0.5454545454545454,0.5655053963577558,2,0.5940897667398968,True,0.0
D067,10,41,26,4,7,4,0.6341463414634146,0.5365853658536586,0.560103993888378,2,0.5940897667398968,False,0.560103993888378
D067,11,44,33,7,2,4,0.75,0.5909090909090909,0.5656534168866156,2,0.5940897667398968,False,0.5656534168866156
D067,12,39,29,9,3,7,0.7435897435897436,0.5128205128205128,0.5564142919049003,2,0.5940897667398968,False,0.5564142919049003
D067,13,23,14,1,1,4,0.6086956521739131,0.5652173913043478,0.5579163658005423,2,0.5940897667398968,False,0.5579163658005423
D067,14,31,23,6,2,4,0.7419354838709677,0.5483870967741935,0.5563232516297307,2,0.5940897667398968,False,0.5563232516297307
D067,15,29,19,1,4,4,0.6551724137931034,0.6206896551724138,0.5669023401802683,2,0.5940897667398968,False,0.5669023401802683
D067,16,49,37,1,6,2,0.7551020408163265,0.7346938775510204,0.5940897667398968,2,0.5940897667398968,False,0.5940897667398968
D067,17,37,25,2,5,5,0.6756756756756757,0.6216216216216216,0.5984977477431127,3,0.5707564831533785,True,0.0
D067,18,25,11,0,1,2,0.44,0.44,0.5733753596549753,3,0.5707564831533785,False,0.5733753596549753
D067,19,28,20,1,4,3,0.7142857142857143,0.6785714285714286,0.5899086802926631,3,0.5707564831533785,False,0.5899086802926631
D067,20,47,33,3,6,7,0.7021276595744681,0.6382978723404256,0.5974597344168757,3,0.5707564831533785,False,0.5974597344168757
D067,21,49,35,4,9,7,0.7142857142857143,0.6326530612244898,0.6029185783339331,3,0.5707564831533785,False,0.6029185783339331
D067,22,27,19,2,5,3,0.7037037037037037,0.6296296296296297,0.6070406701018357,3,0.5707564831533785,False,0.6070406701018357
D067,23,35,20,5,2,3,0.5714285714285714,0.42857142857142855,0.5796175253547522,3,0.5707564831533785,False,0.5796175253547522
D067,24,23,14,2,3,2,0.6086956521739131,0.5217391304347826,0.5707564831533785,3,0.5707564831533785,False,0.5707564831533785
D068,1,49,34,3,5,9,0.6938775510204082,0.6326530612244898,0.6326530612244898,1,0.5643966019409765,True,0.0
D068,2,33,24,0,2,4,0.7272727272727273,0.7272727272727273,0.6837988266559695,1,0.5643966019409765,False,0.6837988266559695
D068,3,34,24,4,4,3,0.7058823529411765,0.5882352941176471,0.6466507090511795,1,0.5643966019409765,False,0.6466507090511795
D068,4,24,17,0,4,4,0.7083333333333334,0.7083333333333334,0.6660074342015042,1,0.5643966019409765,False,0.6660074342015042
D068,5,21,14,1,2,3,0.6666666666666666,0.6190476190476191,0.6533451305136181,1,0.5643966019409765,False,0.6533451305136181
D068,6,42,27,5,2,1,0.6428571428571429,0.5238095238095238,0.6221492954086464,1,0.5643966019409765,False,0.6221492954086464
D068,7,49,30,6,5,8,0.6122448979591837,0.4897959183673469,0.5929288993728807,1,0.5643966019409765,False,0.5929288993728807
D068,8,44,23,3,2,3,0.5227272727272727,0.45454545454545453,0.5643966019409765,1,0.5643966019409765,False,0.5643966019409765
D068,9,28,19,2,0,4,0.6785714285714286,0.6071428571428571,0.5727413178340022,2,0.6442277715421287,True,0.0
D068,10,39,27,2,1,4,0.6923076923076923,0.6410256410256411,0.5854948006442938,2,0.6442277715421287,False,0.5854948006442938
D068,11,35,23,4,3,5,0.6571428571428571,0.5428571428571428,0.5778137860850502,2,0.6442277715421287,False,0.5778137860850502
D068,12,32,29,0,5,7,0.90625,0.90625,0.635248887988307,2,0.6442277715421287,False,0.635248887988307
D068,13,38,28,2,6,2,0.7368421052631579,0.6842105263157895,0.6436032181489081,2,0.6442277715421287,False,0.6436032181489081
D068,14,21,15,3,3,6,0.7142857142857143,0.5714285714285714,0.631536977585696,2,0.6442277715421287,False,0.631536977585696
D068,15,30,24,5,5,5,0.8,0.6333333333333333,0.6318322217732935,2,0.6442277715421287,False,0.6318322217732935
D068,16,24,18,1,1,1,0.75,0.7083333333333334,0.6442277715421287,2,0.6442277715421287,False,0.6442277715421287
D068,17,23,15,4,2,5,0.6521739130434783,0.4782608695652174,0.6176556806234584,3,0.5844152586117779,True,0.0
D068,18,41,26,2,3,3,0.6341463414634146,0.5853658536585366,0.6125376421916043,3,0.5844152586117779,False,0.6125376421916043
D068,19,32,24,1,2,3,0.75,0.71875,0.6292306896164626,3,0.5844152586117779,False,0.6292306896164626
D068,20,45,33,5,2,5,0.7333333333333333,0.6222222222222222,0.6281370297642904,3,0.5844152586117779,False,0.6281370297642904
D068,21,26,20,3,2,2,0.7692307692307693,0.6538461538461539,0.6321247771112333,3,0.5844152586117779,False,0.6321247771112333
D068,22,39,26,6,3,4,0.6666666666666666,0.5128205128205128,0.6137135539712557,3,0.5844152586117779,False,0.6137135539712557
D068,23,25,18,2,3,4,0.72,0.64,0.6177526646222068,3,0.5844152586117779,False,0.6177526646222068
D068,24,20,10,2,1,3,0.5,0.4,0.5844152586117779,3,0.5844152586117779,False,0.5844152586117779
D069,1,31,21,5,3,2,0.6774193548387096,0.5161290322580645,0.5161290322580645,1,0.5823266030547023,True,0.0
D069,2,44,29,1,4,3,0.6590909090909091,0.6363636363636364,0.5811207101529682,1,0.5823266030547023,False,0.5811207101529682
D069,3,25,18,2,4,1,0.72,0.64,0.6040086751080826,1,0.5823266030547023,False,0.6040086751080826
D069,4,47,27,3,5,6,0.574468085106383,0.5106382978723404,0.5747079644076575,1,0.5823266030547023,False,0.5747079644076575
D069,5,45,30,6,4,5,0.6666666666666666,0.5333333333333333,0.5635516567876092,1,0.5823266030547023,False,0.5635516567876092
D069,6,48,29,1,1,5,0.6041666666666666,0.5833333333333334,0.5683156435810626,1,0.5823266030547023,False,0.5683156435810626
D069,7,21,16,1,2,0,0.7619047619047619,0.7142857142857143,0.6005422733105609,1,0.5823266030547023,False,0.6005422733105609
D069,8,41,25,4,2,1,0.6097560975609756,0.5121951219512195,0.5823266030547023,1,0.5823266030547023,False,0.5823266030547023
D069,9,49,36,4,3,8,0.7346938775510204,0.6530612244897959,0.5961350715834404,2,0.6270485217059312,True,0.0
D069,10,20,14,0,1,4,0.7,0.7,0.6155339543319035,2,0.6270485217059312,False,0.6155339543319035
D069,11,35,23,2,2,4,0.6571428571428571,0.6,0.6127355705655716,2,0.6270485217059312,False,0.6127355705655716
D069,12,41,24,4,5,3,0.5853658536585366,0.4878048780487805,0.5908883845624945,2,0.6270485217059312,False,0.5908883845624945
D069,13,20,15,2,0,3,0.75,0.65,0.6009746065223959,2,0.6270485217059312,False,0.6009746065223959
D069,14,41,26,3,3,7,0.6341463414634146,0.5609756097560976,0.5942875281756265,2,0.6270485217059312,False,0.5942875281756265
D069,15,25,23,3,1,1,0.92,0.8,0.6280978754313483,2,0.6270485217059312,False,0.6280978754313483
D069,16,37,26,3,2,5,0.7027027027027027,0.6216216216216216,0.6270485217059312,2,0.6270485217059312,False,0.6270485217059312
D069,17,20,12,0,3,1,0.6,0.6,0.6227179246445629,3,0.5629478378846803,True,0.0
D069,18,29,18,1,3,1,0.6206896551724138,0.5862068965517241,0.6169308126489286,3,0.5629478378846803,False,0.6169308126489286
D069,19,47,28,8,4,5,0.5957446808510638,0.425531914893617,0.5868492765337172,3,0.5629478378846803,False,0.5868492765337172
D069,20,41,28,8,8,3,0.6829268292682927,0.4878048780487805,0.5713935604531173,3,0.5629478378846803,False,0.5713935604531173
D069,21,30,19,1,1,3,0.6333333333333333,0.6,0.575830710977784,3,0.5629478378846803,False,0.575830710977784
D069,22,37,27,1,5,10,0.7297297297297297,0.7027027027027027,0.5954097978088199,3,0.5629478378846803,False,0.5954097978088199
